address,amount,raw_amount
0x1EF98A35b1E35e30B6bC1350603789cF4C29e12b,3559.1400912570216,3559140091257021554302
0xF8037ADfA43b0Cd81A3E51e1402A06069841edb0,3554.104287961399,3554104287961399355738
0x8bbEa7D64993597e0030Da3c29ACb4D39ED34aF5,3553.402119644379,3553402119644379154929
0x003c52A71c887461087154EcCCed08cb1C5384A5,3550.8575010237623,3550857501023762344965
0x4A22c8D17A7287902212d8089D65c0F5b1428ca6,3545.4957392673837,3545495739267383738628
0x108D6D3b9bc80ba27c3eb7606F150DEc6eee53dD,3540.9726057278644,3540972605727864393254
0x42EdC9E6a511bCC25503E1eFF7cA77b635fB39Ba,3536.61759339527,3536617593395270023967
0x23c98B17743EF687cBAB84ceF9ecA52d4934455a,3536.492076736774,3536492076736773754516
0x8eB1b5f4369c9AfB4B5482EdcF7d802195D5Db89,3532.006358166508,3532006358166508214031
0x87bdB9565389c553E29F7400A646855678eA0b7c,3521.6971298470835,3521697129847083348545
0x6DE6E901Bbefd26a9888798a25E4A49309D04CA9,3515.0858294617387,3515085829461738534815
0x89689dB564BF4b67BD7116B3f71e68A379FAad98,3514.579005851267,3514579005851266860725
0x42c029e3536A8b83b0a5C1b3c2d611e1C03320Cc,3513.1424019432684,3513142401943268272204
0x6E1C5ACbAbaF0B3c73D4412c17C40D2F1D2e183b,3508.5514855524934,3508551485552493616797
0x27d4193fe8BA4Db5a47EFf08423B42eEbD77B786,3502.4841404830145,3502484140483014387105
0x071B8bc181Ae7cB03F5FaeCe9B5b8b25BE9B0982,3500.5395727125087,3500539572712508542450
0x9bdE6859c3773152A36402A7b610F3A251825246,3497.7763814380173,3497776381438017276836
0x60959Ed8307EE2b0d04306f6b319AEeE8864f1Ee,3490.948437981633,3490948437981633018801
0x36A5936890E8304AC63636f0Bf0C1A12Cba96b56,3489.395562050842,3489395562050841764347
0xF0839f77D88a93e74B5Aca6946b89F110De750cF,3488.907656902959,3488907656902959001180
0xBB1cfF1E99bd8fC9b0EdA7737878333e4D0a785c,3485.014091740531,3485014091740530955102
0x187F4db433475240a524a75cAe57b4a6fc36DCC4,3474.0467611630816,3474046761163081582836
0x846b38bCA519a7cb24e06eDcA34FC73726C5E252,3469.5264417784447,3469526441778444669891
0xa911e9Af1747ceD514B0596D85504A0501A5fd88,3468.0978083625128,3468097808362512716759
0xC54DB577897b82933634ED1CeE5d61D9D5A701D5,3464.6277494498804,3464627749449880236279
0xb6aF7C04f67B5eb61F0DC7aC4a760888EC3E3887,3463.772427268061,3463772427268061165924
0xb742da24d6d5803B6c5e4F5BF0fF2c0Ef1E94f55,3458.455916483882,3458455916483882176893
0xb5d33e4f1681f486b69c080BC0d444FDB3Ed3cE2,3454.781608608333,3454781608608333192451
0x57Ef012861c4937A76B5D6061bE800199A2b9100,3451.891575873897,3451891575873897039963
0x19799F272574079A8DD591C13F7aeD0d2f7AA011,3445.5808660279017,3445580866027901596095
0x0Ff324D42ACdCF93Ed7187CB9705B4609B074BB4,3441.225717428057,3441225717428056922183
0x6C031350A7C8Dc7864521074BF65d509D45b5691,3438.800093236226,3438800093236225982160
0xBD1f7d88C76A86C60d41bDDD4819fAe404e7151E,3436.1660736694234,3436166073669423433827
0xfF218CdbE095AeE9dD0aDf8487ee45b1Caf5F030,3429.949634974346,3429949634974345964950
0x775373E7521EcaC8dE59Ba7aC2129615200D0418,3423.1775482453118,3423177548245311694903
0x454C24b6044aD7cBE1040577127316615857f7e1,3422.0082928774236,3422008292877423538866
0x9BE96A6e861D2e5aFF1Fe0738BeD664b6F0B543e,3420.835986169716,3420835986169715640053
0xB23fe8997b96B4976871eB4A6DDf2d8D3bB95AD7,3420.5884457747857,3420588445774785750430
0x60cC8E2642781C0575E81fD53bb7C6d2829FF423,3419.454013306739,3419454013306738826881
0xE8Dc8dE2aD08c1D77a00eDC831a18A98B5bE262b,3418.2863586056706,3418286358605670459157
0xf4828566c5976D4987F645CFB936dDd5EE5af29e,3411.2218432663544,3411221843266354439705
0x1fD7DAe8CE6190509486e657629975e10eCFeF60,3405.182090333843,3405182090333843065912
0x3F6689a8Ea080068Af2F71b7898E6969D797C633,3404.9639826631765,3404963982663176655194
0x65617E1508c313f1086c26aE52913CD01318f5f5,3402.073171067421,3402073171067420757247
0x6cFe9755269786F6681518c00BD22801f98f9e57,3401.4805590352325,3401480559035232596777
0xA35338638b6C53A80b7B282cA7E195a63B67E992,3399.929525326029,3399929525326028881325
0xDFf9Fc24B223C42225B870469720eb893df0fF22,3389.7437816177517,3389743781617751534805
0xda0396c581d426dD0c333D8991c1e979E02F3223,3383.353266853501,3383353266853500722642
0x77dF7dbE2E0Bb2832Fe9a51aC5F60A4B02935Bac,3370.719862714818,3370719862714818190474
0x562D33C24061ca88BFA8eFbDa490bEE5919f63E7,3369.5429158999336,3369542915899933796708
0xB79a5eD2dF0442c66FE395Fd19B793F8EB5557Ec,3368.358132515102,3368358132515101997128
0xF63266A34d848f35B4513aEE8847d8F3DD03A905,3368.213533196921,3368213533196921161132
0xB9D6E0e8891C9f9A927BC3951DAE65A1e7a0bf34,3362.7898229498583,3362789822949858285945
0x287e2c76Aab4720786076c3DEedD7Dd386092050,3361.941971415003,3361941971415002951987
0xab06FFd7e3C78050978E68a2C57F69b7C912B5f7,3357.9019458698313,3357901945869831319681
0x40e234f653Ac53e94B1F097a6f67756A164Cdb2D,3356.66720840083,3356667208400830174236
0x55e1490a1878D0B61811726e2cB96560022E764c,3355.8511745540454,3355851174554045311916
0xF9A95708B4C7FC077677C0B4cB0F4c00A69f68C4,3353.589139241463,3353589139241462838653
0xDe0e14E314eC13caBC21272f9dD27dEc0C92B504,3353.0433559182657,3353043355918265657060
0xa55595a61B6D995c8d8E660E81105f4EFf4D60a8,3352.7569189381124,3352756918938112452641
0x35da3d2F891bA64E6fc625a1ff2B1074c41f5559,3350.9979849437154,3350997984943715445323
0x45ACd4819A22456228Da444aA1D75e7202fad021,3350.31619553809,3350316195538090151618
0x6c471DEb9Af02466F2b6B23Ad70890c94F199f80,3348.020533486679,3348020533486679293555
0x278F42A2Be728b4A048F77e21fE115c4845e80C0,3336.4217246452667,3336421724645266613322
0xdA581d5E0c21f59E681ADe7747F477D44e4E6FD4,3329.856467466107,3329856467466106788493
0xbdf0BA6ebb474a667Dae2C725ee12045Af2c9Ca1,3327.8033183924194,3327803318392419457413
0x50FeB3A574797d33d5fC6C43e1e7Ba964deD5955,3326.303277960208,3326303277960208243005
0x04dcF5F5991f575Aac67f2068a1392385A3080cB,3323.3066761619743,3323306676161974408368
0x71432E76653eA9657fF32509272FFD722257bB61,3318.1971381714384,3318197138171438412560
0x543657598f7b237ab7289c2CED5D5418551cD057,3316.7354422855865,3316735442285586680204
0x2CBd7777736Af2ff4389142749f7e1C13bc28fA8,3288.4743430254393,3288474343025439326984
0xFd1a6167bEAD3a272B38A9713F17Ac4dAC301729,3279.446025405262,3279446025405261836386
0x9bfc7d37e9E54618D09bEecEd5040E7B54Bf4a52,3265.5031548872967,3265503154887296440554
0xFd3ef5837537ff299e70b3BE3d643C15A352531C,3262.4141907332105,3262414190733210603541
0x8635DB9961AAafE6C1847F932755D6844539b586,3245.2966640147356,3245296664014735644532
0xe827215fEFCB5F1Bc92beC120a0b5F46D37C8f29,3245.1190718193293,3245119071819329120925
0xE59b150ab850CE59C3BE44AAa963fd5239d658F6,3234.8472649396745,3234847264939674462542
0x69B898B96DC09806AAf9fe5f07e167cCE4D2134d,3232.851865007654,3232851865007653880261
0xa4ff6ffA9DBDBc647b4e150E9c1017853a9ed139,3225.7735544694065,3225773554469406617549
0x1902968B5B91B28dFE4E0D880d615fADF67a9f9e,3219.2589389443847,3219258938944384838927
0x4795237e09BF7bFF7b6fb3D42466e2917F571223,3218.212403914216,3218212403914216072401
0x79BCB9108D8D3998922fa2Ba002f41eD9C4Fe673,3216.384228442453,3216384228442453004667
0x4ae901FBdB69eA08d63224964fC5E9696F0Fe6d0,3214.4160069977374,3214416006997737357289
0x7AE755800cb68550DEf616E0F710132327dfDb2F,3210.572947236171,3210572947236171050534
0x44aBE8A021973dcF8bde8E333D990E9F91A953fD,3210.080810390453,3210080810390452664683
0xae699306ADec168E32eC1fE369043A1fC093738A,3209.729235891161,3209729235891160977503
0x369987DEcD26Db2B72C1218eA6692B79FdE04d24,3205.887144024622,3205887144024621879219
0xf67C4f58A0cAa6c7DC50916EA2a951369b57EDeF,3202.60616547502,3202606165475019936629
0x385Fb0A1285d5239716203e80d03e77dFb4Ce5F1,3202.1209374629498,3202120937462949639451
0x5Db16FefCE9e8bA024d064268b041C68ED7F9fbC,3194.169715383697,3194169715383697329823
0xfC5AA02cd9F1edA68F16261eA67aF251A19CCC90,3194.077896849003,3194077896849003096455
0xCA529CeBd924584ca1446BF55da5B809D0f079D9,3193.440731727415,3193440731727414885321
0x5B93FF82faaF241c15997ea3975419DDDd8362c5,3177.1490152680617,3177149015268061724437
0xf68BCcE8CFD7ac8967afddA4A311A5C720D2bCE4,3172.719382882662,3172719382882661913229
0xAF091D92693aA3f54484b252e0480A9f3d9ff515,3171.6387283489885,3171638728348988517320
0x6fECD582bbf818Fe33061e997F37137B278ECf82,3166.2560833261095,3166256083326109443434
0x4FfD288F35241f0C321C92BF17a933DBfeD3f714,3163.3868689332044,3163386868933204568212
0x987584103E6a4E1978a57991bD0379D41f6166E6,3153.994813047813,3153994813047812999482
0xA78B473aB383df202317438953c31e9756877E06,3147.427310289005,3147427310289005383806
0xEeff6fd32DeaFe1a9d3258A51c7F952F9FF0B2Ce,3143.2417108126956,3143241710812695467899
0x93C7e0D4f52fdf234618e099aCc455f3C13fA65c,3140.917116836699,3140917116836698847513
0xad6A9C30A73705D218AF12D71e0E885ff2Da4094,3134.9188018069526,3134918801806952502338
0x65304d6aff5096472519ca86a6a1fea31cb47Ced,3125.499849336783,3125499849336782801953
0x8b2db6397De65D4C03429BC2e7f09515f98AC214,3125.2670890980426,3125267089098042583869
0x06B1Bf28C962363F212878BDF87417Ebd0316220,3122.662043024745,3122662043024744694292
0x50664edE715e131F584D3E7EaAbd7818Bb20A068,3118.2030529919016,3118203052991901479078
0xC7E674cdD6D79D70c16D04a2c1Df70B54Ac67cc5,3115.9995612727157,3115999561272715564354
0x191C5E248E29426385F2e6b739F263C60b95aFF1,3114.458569515267,3114458569515266745144
0xFd72FAc7D08F9912E5D02091417304D5a0072E2b,3100.941693217736,3100941693217736173452
0x727268eD5d7D06DA58B0E59de0f8D8dCc6A7dfa3,3091.647710662884,3091647710662884088447
0xfdeEDae1180Debf6B22f4d56afb582C05fFA20ef,3090.0484316786356,3090048431678635741845
0x0Dd6a8de365b2800F828E95feEf637027ceBfDc6,3089.830754219298,3089830754219298045152
0xcefCcA169357a18Eb8c3F230F92b58562e48CAE5,3088.9530914672887,3088953091467288647363
0xF800d8407b1488BB6Dc3789c2D45147c25C38AF5,3085.752098633821,3085752098633821064345
0xe09f694DA87B33632BCA61E825Eb9E3F54e15170,3073.6898294465827,3073689829446582954021
0xC8E764dd559E3a6e0a433450a33DBbCe83bC52D4,3067.486734062351,3067486734062350724503
0x25B28EE7f335F0396f41f129039F1583345B21b8,3066.5249088579944,3066524908857994623937
0x98DB2B6623ceC9203Cc9d9473FA4B5f397f255e1,3064.04218648932,3064042186489320081880
0x7F2EF160dEa17647A3c9A90FeF19A2B6eA00d327,3063.5304611548345,3063530461154834328487
0xD96ea3bcce83d4E1eF8abD1776eecD0cEa1bB09E,3061.5019776613276,3061501977661327414471
0xc3d479675ab2dAc0bCebe1809cBB0fBa5629C517,3061.06448285046,3061064482850460048122
0xa83293E1dD3Cd51787CD44a57B1682707f6C9772,3058.945012163405,3058945012163404834446
0x12f2734f30276861f1cD60e37d246880eF907CD3,3054.132018199378,3054132018199377659106
0x2F34ee226e149a1Fe2d03e883DF9544d84c1c47C,3052.5630516694778,3052563051669477973336
0x2f71129b240080C638ac8d993BFF52169E3551c3,3052.5166972179586,3052516697217958742474
0x541d86A6b63289d5aA21B1CaD8A5d38CcF62b7db,3049.561227262981,3049561227262981154114
0xA311Ab5780aA036B71aAc2b71163fD03ec0DF59E,3047.1528773608334,3047152877360833506873
0xF2764e3816E12C85a35B385E115844527887c8B4,3044.7198886753504,3044719888675350186309
0xCE0895bB29c03eb20e3d493685a6D2fA4dbDCE49,3029.8717128273993,3029871712827399477281
0xf3Ad7a80c7deBE37Db5ceE1E3Ed45f31a5629e5e,3024.8692489245477,3024869248924547851204
0xC53539fd4D109840dBFe8c759Ba7fc2E7200709B,3021.6278812720366,3021627881272036380652
0x18e8dd66B6EFbEe5674d065604DbDb6c32Ecd64B,3017.2241079586943,3017224107958694108484
0xb134C95CFc957e30E8d6E9f823277b3253c6205A,3016.5447402105137,3016544740210513764177
0x52b84469DbF38fE5edeb79a5171ea101A3e0B1A9,3010.0827538093067,3010082753809306887083
0xC7AC06602727eC42A8b9cd20e6AACc192aCa1Da1,3008.369934001812,3008369934001811817833
0xC2D201037bDF8F7fe905F1073106Bf4385b65A6f,3006.7132467428714,3006713246742871532398
0x79e0f5Fcb6Da6C40F3fF66E9b41ac5F0a5a7EA1a,3006.025409703911,3006025409703910785391
0x5F88129df411429e5DC15B8Fa5cE5cAC87eEaecB,3005.0259286024125,3005025928602412283953
0x6AF19757dF4D223D285EB116aD4603126580EefB,2999.532300263941,2999532300263940995179
0x8982a82a77eaF1CD6F490B67Ad982304eCC590aF,2999.4471277450793,2999447127745079404818
0xfF5269E8AE6a9F2fF2a93c770fd35F8CE71712f8,2992.045915032187,2992045915032187077225
0x3AF30b956F1737005B6e3146dBbd35B70F30Df91,2989.5283724410406,2989528372441040706425
0xc8dDbbd6a6B846c1753290B62E18F9F51c6fBb53,2980.1437197250802,2980143719725080288536
0x21bCbAF0c184FD52D3554Cb79159826F650c0263,2978.2196328176,2978219632817600257599
0xc7Bfd896cc6A8BF1D09486Dd08f590691b20C2Ff,2976.345216655255,2976345216655255206367
0xA7D862394234C3480a1F3F278fa710e1A0d2D728,2974.5724286333166,2974572428633316412574
0xb46660091553d40433e939eb94fABF26420BF2D5,2971.9700260882737,2971970026088273507177
0xE21ad9710a96A50f6F5A13aC4600fAe126c5CC1F,2964.8159228333566,2964815922833356559673
0xa915be4B339307de39DE6F7D5A8Ca1644B230c4e,2961.0516215633893,2961051621563389335278
0x20415e0381C203A7B7DAD81bE7b170D443806fa3,2950.869399378525,2950869399378524970256
0x5cE47eD3B09f4Fc4EeE60E2F40d36A62b92A5AcA,2942.223870552873,2942223870552872802877
0x79C4213a328E3B4F1D87b4953C14759399dB25E2,2934.983838498068,2934983838498067987613
0x495421D4bf0C6c175f11e39D899CE4760d9A6f48,2932.7969163519824,2932796916351982437823
0x57A22AD40a1125EF886287a7dAF445dDb6360b7A,2909.8817495124,2909881749512399828449
0x78857A124f222f1837f8dd9b7d970a35115389e8,2909.747307421854,2909747307421853992115
0x30790533232B3bBe654A148Eb1d44048255037c4,2909.188779453061,2909188779453061344727
0x6Cd68E8f04490Cd1A5A21cc97CC8BC15b47Dc9eb,2900.8715510181946,2900871551018194627118
0x8CA085D6F8111B24F9e3d3584E28726ad3aAA940,2897.0657303797543,2897065730379754249392
0xFAcf8C3BD0c1F3a056A4BEA91C82ca8A28DAceBA,2895.6008281576233,2895600828157623084831
0xeB2203D22ed72b66c6AFBdD4C5B7a5118772427e,2894.066576219993,2894066576219992707740
0xE99521071692eEd3790fc787EA7F24e45Ba5ce7a,2893.1287461513084,2893128746151308277165
0xe3e7CeF03A0694B1fdFE5080D1cb2393817ffc36,2885.126127866702,2885126127866702233431
0x52CAADeaF9faFcC40c008088b13d4Bb294D267F6,2878.5503193596383,2878550319359638370573
0x37380ccc6e6771dc135b0b83D0929c82f9aD5B45,2875.474507012835,2875474507012835362958
0xd9C31a3572A43dA1777EED001fC17431adCBD8De,2860.0385884191774,2860038588419177271592
0x657A2E3e0ECBE4F4CC862F6172b972c3465e91c3,2853.967843293462,2853967843293461881499
0x102e99D7aD45ED83484Dc986CD1c78648BD79850,2850.754654361793,2850754654361793030464
0x5640239fDaE101Ad42f03973E6ef545104FdbE6D,2845.4930244013567,2845493024401356630892
0x6aEdA057364cc4aaD943cAC04A1c149d90E10a3b,2843.467890700287,2843467890700286959457
0xDE04086bABf2E92F9fae4153894756a393A89cfD,2841.9002298093087,2841900229809308858151
0x35fA62d1A915a5A1390215e2b85aDE1cB48205c0,2840.690620421615,2840690620421615198946
0x1BC64307e6DDC620635b862FD2051BE32Bbf26A3,2839.6515079676783,2839651507967678269306
0x36a83E8CB99FC92a6E4Bba8885A62a19d449227c,2824.151296035857,2824151296035856882287
0x5db63f987817910Bbb9656B5210990408d3831fB,2822.9835346007476,2822983534600747463932
0x75ac449e4AE6eE033fc89C2235fB5e665DA9440a,2821.212440423337,2821212440423336753250
0xc5FE8089fc910f16E1cC3BC64f2B163034B86AF2,2821.0038676898466,2821003867689846807012
0x07930c93DCd3425b9ebD67765e28a0bbdb0D5893,2810.2973961342323,2810297396134232110362
0x2f8f2bf4aEe8F3a9BDc10dEF6E1FF7f4cBc7911F,2808.3592005277237,2808359200527723716215
0x10074C3C861cEc3799E699aD4fbff4158924720b,2804.7359530528324,2804735953052832363388
0x5B6732f098D27d3F97fd3b8E3cBb194Dd3C9D324,2801.7087202495672,2801708720249567208288
0xECB6a3E0E99700b32bb03BA14727d99FE8E538cf,2798.5690050373487,2798569005037348776477
0x6B31Eb29EedeAd4aB79020C5C0580d2a45ef0cfb,2791.7837644780384,2791783764478038185679
0xdF2A8B44a60074366A89a6B99353F64b5D0d80Bc,2790.065242102023,2790065242102023037573
0x38e481367E0c50f4166AD2A1C9fde0E3c662CFBa,2787.8302901960396,2787830290196039598508
0x049940FeDA4277b7F01eF10fCA0B975c541D8Fca,2768.6061963130833,2768606196313083331743
0xB475E16009cC9cac1b5E9131D9898EA2413E53C3,2765.9162741831083,2765916274183108337634
0x33eBB62DC9ddBf6B8F3C0efdF5BccC2e7AC60211,2765.378132829292,2765378132829292026257
0xFC97a67c14962b3376036E7ff69b718082310CA6,2765.0988143136465,2765098814313646501825
0xd419d53817E1DAA7B2f72E51707774f3ff0A54A3,2763.852140847528,2763852140847528231359
0x9037A1974573538aDF38aE9bbd22Bc6b4F3FFF1c,2763.4726651070623,2763472665107062403046
0xc00696aAA55cDd53Eb25E83cCF23552db5004748,2758.814398781491,2758814398781491176799
0x1aC0e34B31a6f6d0B47D13c98B41c4ffA7fd681e,2755.9751073146826,2755975107314682724397
0xDbE1fd5B79b9d49e4A274B48E1C7d3757213DBd6,2752.0493515577173,2752049351557717112543
0x5F82C97e9b1755237692a946aE814998Bc0e2124,2744.9775885044196,2744977588504419578902
0x90eB355a85ea5324529224945bB55F1960dA1b47,2742.623575016401,2742623575016401085993
0x9af999595a08210FcaA705f0491A800551f73388,2740.2669530819185,2740266953081918494699
0x4F535c0e88905b6871dcED39cc33925469408A80,2737.6438108177745,2737643810817774343625
0x1bf37Cb0B0C56044Ea7fCE6D8F2e205e9d0315dF,2735.287106244822,2735287106244822245703
0x3A2D016124DF975850b84A6A970ECd5725bF793D,2730.8962480434575,2730896248043457514867
0xCd5f8fa45E0cA0937F86006B9eE8fE1eEdEe5FC4,2729.314849546198,2729314849546197859291
0xDa4F259498bA798942Ad73B8a1481720426859B3,2728.824895127897,2728824895127896829739
0xaf1F8dBAf5a33Dfe32afA6E3EFE4C2050A79A7E9,2726.4894097728156,2726489409772815659385
0x4C0AEB88A7bf3aad6F2523093B87551b394e90F1,2723.0391614027744,2723039161402774211821
0x1668D90d79B720FC6E35A5947D374AEEab1d2297,2721.7658896675694,2721765889667569536418
0xbFB3C2cF90B17cabF40E73384e1fEa5D64d83644,2717.9732865118276,2717973286511827619365
0x0487FeD00E5f5e81507b1cd6E851B741a4a020FD,2715.5113666488205,2715511366648820437333
0x9C0d72f2aC26420Cb7EEB155bF401b672840e87b,2714.9865204711746,2714986520471174657511
0xD12F2e0e655783093F4022F38e5537424664c39C,2714.5204822249366,2714520482224936371758
0xc80fDACcc65dCd6eD030Fc416190f1C2Ab7B12AC,2709.0141682663807,2709014168266380518628
0x27a33493C7430574c4d8Cd2D45A4a709cC8176D0,2707.363578447868,2707363578447868053806
0x675F60d68701ed237e19B78152dE1a68f3500e2F,2707.2196491162135,2707219649116213730731
0x28aC9E4EECa87b5310Cb64fbE8Ff22F498Deae07,2705.7785121246357,2705778512124635756712
0xcf6046fCEEE250CE41dBE61618Af26d7a39b6169,2699.2969925202683,2699296992520268394716
0x10A5CC530F7B308652e8c9F838caD4F6A7fA25c8,2699.0284053883925,2699028405388392317818
0x8B1Cb6be9F35D6652CbA5b8565F964833694fa4b,2699.0226480814977,2699022648081497703440
0x7F517b33Eaa9c5CF3beba046c2aA51c2fc8bCc32,2686.2174809851535,2686217480985153493646
0x8a9BcDc68D19e111663D6c986caf1dA1edA1c304,2683.341247299407,2683341247299406675380
0x41DF867761452Ff421A720eC80831483ccFcD380,2682.012604923985,2682012604923984570109
0xa839AE2593ed163736C096E04d6C0F73Ec72eEed,2679.7088511963907,2679708851196390851568
0xf658269Ca1B33E2557F0E0B5088748cbE71B627b,2670.261337630266,2670261337630265888873
0xfa8bcd6B7881fe357D1B862Da095007007f2648a,2659.060275784819,2659060275784819129724
0x341C79D55B2D932610B362Ac8419173aba444c82,2658.234047304911,2658234047304911358827
0x375a76eB73A6af2564C2e0878A04Ec297bc4E83e,2657.3551621950874,2657355162195087452685
0x7B0507E0b2Feb81B3fd618Ac13e85C3f1980738A,2652.9402449280574,2652940244928057605736
0xb28cf9FCfAa079FF21CEDdBFC7B4b2FB9c7bd70f,2650.5714899648874,2650571489964887518992
0xfC5bE65E67Bf016e414Db1655133529033f0FA15,2646.675088175388,2646675088175387622244
0xEEf1B2fA1743E9215E1d8881d52B886618453C5e,2640.1026215230995,2640102621523099581968
0xD85E821B874cfF4880031b96601Dc73Bfe92f48C,2634.685901112092,2634685901112091829598
0x94032Cab3bc452B71B747271b6e10aB56367D80a,2632.113891941715,2632113891941714761912
0x212b11cee2594Eda2D46b7c257bF3428bEFA220e,2627.969051240315,2627969051240315134348
0x627Ad966Fd6bA19F039f60BB98ae9995D1d4f91c,2625.8377372144673,2625837737214467148216
0x6e61A82AB503fA43935a9968e302C32d12f17cBa,2625.5261097879625,2625526109787962666209
0xC72AED14386158960D0E93Fecb83642e68482E4b,2624.5650526084987,2624565052608498923112
0x00AF09973052D749F6a95071DA1DcBE2C557cc15,2618.1065108831217,2618106510883121581450
0x8c51769CBa1d2c9150d0DF39848efe05367Add63,2611.7835372734635,2611783537273463292912
0x444CdC3618d494167f9785929e793CF1A56B52c7,2605.0639346430585,2605063934643058378423
0xEcb4833Bef09473065B801B53360011f0364902B,2604.6957051422546,2604695705142254623224
0x5d5d08393e5bC93078F83a6a0B9077b474B9bAD4,2598.122251665471,2598122251665471272343
0x79C51b90fF53F7a75d9F1ffbeF3a6f128C37b7Bf,2595.15017469518,2595150174695180095181
0xAdA29Ac69B950a7E2AA08D5D76B8d1FC904F5849,2590.4864168094073,2590486416809407449023
0x87616fA850c87a78f307878f32D808dad8f4d401,2579.044959839431,2579044959839431080786
0xeB1CE4955F0126892B6e87dba6E87551A2167a3a,2575.457017566958,2575457017566958005576
0x14e495f1C792185C4491B2317a02f3C3c6775C82,2574.9582326006002,2574958232600600325679
0x454e61C0d74024a26F94faE080f6a234DB8b8b39,2566.466529922237,2566466529922237150201
0x7292975c1820ea936a06d8a72D334EB7e8B23143,2566.1834204260185,2566183420426018665217
0x053b7f29Bc6d95182F0E54eFc86549938878647E,2565.9130292091954,2565913029209195518361
0xbeBCF6cDDcE5B5a494d7ce051AE3688A925bd10B,2560.2524107382305,2560252410738230477618
0x2e12ee84a1Fd7746B5b3c47424763A02132993e2,2558.9786730327496,2558978673032749711634
0x7A5Dc8262Fac5fd2a12801E486cf4AE9F10dcD05,2554.0619211431094,2554061921143109627874
0xC86b7b39917e6a92f92aFcd02f6B32C5aeb84286,2552.640593902811,2552640593902810734220
0xe2ca7390e76c5A992749bB622087310d2e63ca29,2552.148707805924,2552148707805924112748
0x000f7f22bfC28D940d4B68e13213aB17cf107790,2540.878421399277,2540878421399276992805
0xD1ddC0F727935F376Ba6f9F51B1e0Fb481c25FB1,2537.607971145835,2537607971145835296957
0xa41487B4A93348a22EdD861f7D52943b955B6D8d,2537.3148419553845,2537314841955384321777
0x273E9C8198378640F5f007379034b5fa201eF119,2533.7854271938863,2533785427193886324712
0xC267dA714ddB007bc198cb9BdB722c66e652C687,2533.1712480072383,2533171248007238538710
0x6ff0BE40314Fdf5E07BcBA38c69Be4955d5e6197,2530.2561599610804,2530256159961080174294
0xFa4CBF2EF526Db045956513d53e121945a37ccd1,2529.6143921437492,2529614392143749038258
0xC6bD6220286271d876efDc2FfBeaA109D45AaE7E,2527.221744716446,2527221744716446251497
0xaBe780bDc3872B4DEC16bD44B2bB999f9151aE28,2524.8143334986594,2524814333498659178404
0x0A054580888369A1be93ddD965f6Ed2e716aA773,2524.31942054606,2524319420546060120310
0x6D330800687ee1B85D4aF30bFF6BC41638f21524,2518.0616289063614,2518061628906361513927
0x92A0b2C089733beF43Ac367D2CE7783526AEA590,2513.276459050576,2513276459050575907400
0x3EaBa81dCdD9dFb51510ABB2C0e976Ab041F7a0d,2512.4509476068365,2512450947606836508275
0xeA0d17CE02BC9cfC65fb74751F3A23259C27C47F,2511.693237395661,2511693237395661057638
0xCa9ba74eE20917211ef646AC51ACcc287F27538b,2510.0861959929957,2510086195992995844080
0x9b3f49A186670194f625199B822FCbDFD3Feacf7,2509.735279728845,2509735279728844986544
0x4c0B7c237ea8F6D1Ee145587B68eF83CeA0094A2,2505.6045376135294,2505604537613529391878
0xfF0778077240C9eE8d784deAAE348F074eD55e51,2503.9596522219877,2503959652221987841755
0x3e17fac953DE2Cd729B0aCe7f6d4353387717e9e,2498.5467345350476,2498546734535047462017
0xd156122399690B387702d4095dc24A397BCC8Af5,2496.008007657606,2496008007657606092291
0x288457a12496cbaF6e51Aa4F306dA1DC6ddeBF1D,2495.1255822562653,2495125582256265072674
0x45eBC736090424b36106c4A29714B10bB19A5C72,2487.3550894229115,2487355089422911523645
0xF7B10D603907658F690Da534E9b7dbC4dAB3E2D6,2486.080959217865,2486080959217864910697
0xea4e84f81BeAfA8C0004f15d26fD8835f54E2384,2482.967826165539,2482967826165538987641
0x181651fA9549d5B143Feb5095448dE2d20EE7D0a,2481.78212787736,2481782127877359726438
0x74b34DF05e6f5c6b0AAEb1909B02dfc1e479ea4e,2474.194917956653,2474194917956653110546
0x4CAe5BED586f6E73Ae54EbD40A4AC4eD2c477C34,2473.191599572694,2473191599572694204536
0x7156d272f888a07B828D64176F79a91c084755a7,2467.564320366935,2467564320366934965683
0x0CE638E196f5141B9AA2fEDc07Ea158D94B458f9,2463.212172567154,2463212172567154307527
0xE1a5B54ef4F55373A588088277a7EFe3e242D724,2455.774144210679,2455774144210679112734
0xCBeC4e7483F3e2E2A814Fda4F5cC6C77f6e30417,2453.5783072357585,2453578307235758447151
0x7e5Fd7f08a2E2310502874e26eBAC35e141800d9,2451.9732209187873,2451973220918787266207
0x86AABcD459587bC1A347aE1E2d15223856354EC9,2442.3316846322905,2442331684632290305527
0xe88857D67CF8E0031cA1674fFE17f72578e566eE,2441.5614740852925,2441561474085292545153
0xB1795AcAbad153fFf163ba62407F38056352E5a3,2441.3881881313373,2441388188131337271876
0x621f2A5ef987e064E76da1EB378e7193CeFC0baA,2438.764117813176,2438764117813176194267
0xE5E095C97c43496C7C23E87045Fd3927759a89C9,2435.1716452431156,2435171645243115674235
0x872Cc32e1237eF264F80b7aA87b48F68E5dA4aaD,2431.270643583416,2431270643583416119660
